,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%),yearly return differential (%)
1220,RSI + MACD,HAL,2010-01-01/2023-01-01,0.3,XLE,12.835000000000003,6.269166666666666,6.5658333333333365
1221,RSI + MACD,HIG,2010-01-01/2023-01-01,0.3,XLF,14.564166666666667,11.15,3.4141666666666666
1222,RSI + MACD,HAS,2010-01-01/2023-01-01,0.3,XLY,12.024166666666666,7.031666666666667,4.992499999999999
1223,RSI + MACD,HCA,2010-01-01/2023-01-01,0.3,XLV,25.53818181818182,23.331818181818186,2.2063636363636334
1224,RSI + MACD,PEAK,2010-01-01/2023-01-01,0.3,XLRE,4.3425,0.4975000000000008,3.8449999999999993
1225,RSI + MACD,HSIC,2010-01-01/2023-01-01,0.3,XLV,11.319166666666666,11.6075,-0.288333333333334
1226,RSI + MACD,HSY,2010-01-01/2023-01-01,0.3,XLP,7.026666666666668,14.729999999999999,-7.7033333333333305
1227,RSI + MACD,HES,2010-01-01/2023-01-01,0.3,XLE,16.878333333333334,9.120833333333334,7.7575
1228,RSI + MACD,HPE,2010-01-01/2023-01-01,0.3,XLK,5.694285714285713,10.709999999999999,-5.015714285714286
1229,RSI + MACD,HLT,2010-01-01/2023-01-01,0.3,XLY,15.053333333333335,14.55888888888889,0.49444444444444535
1230,RSI + MACD,HOLX,2010-01-01/2023-01-01,0.3,XLV,3.471666666666667,14.023333333333333,-10.551666666666666
1231,RSI + MACD,HD,2010-01-01/2023-01-01,0.3,XLY,11.995,21.896666666666665,-9.901666666666666
1232,RSI + MACD,HON,2010-01-01/2023-01-01,0.3,XLI,11.411666666666667,14.24,-2.828333333333333
1233,RSI + MACD,HRL,2010-01-01/2023-01-01,0.3,XLP,8.8725,14.193333333333333,-5.320833333333333
1234,RSI + MACD,HST,2010-01-01/2023-01-01,0.3,XLRE,10.771666666666667,3.225,7.546666666666667
1235,RSI + MACD,HWM,2010-01-01/2023-01-01,0.3,XLI,9.719999999999999,13.053333333333333,-3.333333333333334
1236,RSI + MACD,HPQ,2010-01-01/2023-01-01,0.3,XLK,14.308333333333337,7.9508333333333345,6.357500000000003
1237,RSI + MACD,HUM,2010-01-01/2023-01-01,0.3,XLV,15.236666666666665,21.88333333333333,-6.646666666666665
1238,RSI + MACD,HBAN,2010-01-01/2023-01-01,0.3,XLF,5.039166666666667,9.575000000000001,-4.5358333333333345
1239,RSI + MACD,HII,2010-01-01/2023-01-01,0.3,XLI,12.875454545454545,20.919090909090908,-8.043636363636363
1240,RSI + MACD,IBM,2010-01-01/2023-01-01,0.3,XLK,7.360833333333335,1.1241666666666663,6.236666666666668
1241,RSI + MACD,IEX,2010-01-01/2023-01-01,0.3,XLI,16.303333333333335,17.148333333333333,-0.8449999999999989
1242,RSI + MACD,IDXX,2010-01-01/2023-01-01,0.3,XLV,12.840000000000002,27.22,-14.379999999999997
1243,RSI + MACD,ITW,2010-01-01/2023-01-01,0.3,XLI,15.167500000000002,13.781666666666668,1.3858333333333341
1244,RSI + MACD,ILMN,2010-01-01/2023-01-01,0.3,XLV,12.215000000000002,22.144166666666667,-9.929166666666665
1245,RSI + MACD,INCY,2010-01-01/2023-01-01,0.3,XLV,13.988333333333335,21.47666666666667,-7.488333333333335
1246,RSI + MACD,IR,2010-01-01/2023-01-01,0.3,XLI,22.724,15.245999999999999,7.4780000000000015
1247,RSI + MACD,PODD,2010-01-01/2023-01-01,0.3,XLV,33.175000000000004,29.756666666666664,3.41833333333334
1248,RSI + MACD,INTC,2010-01-01/2023-01-01,0.3,XLK,5.6116666666666655,6.554166666666666,-0.9425000000000008
1249,RSI + MACD,ICE,2010-01-01/2023-01-01,0.3,XLF,10.005,14.700833333333335,-4.695833333333335
1250,RSI + MACD,IFF,2010-01-01/2023-01-01,0.3,XLB,11.494166666666667,8.864166666666668,2.629999999999999
1251,RSI + MACD,IP,2010-01-01/2023-01-01,0.3,XLB,4.359166666666668,7.0025,-2.6433333333333326
1252,RSI + MACD,IPG,2010-01-01/2023-01-01,0.3,XLC,8.253333333333332,13.115,-4.861666666666668
1253,RSI + MACD,INTU,2010-01-01/2023-01-01,0.3,XLK,10.438333333333334,23.605,-13.166666666666666
1254,RSI + MACD,ISRG,2010-01-01/2023-01-01,0.3,XLV,15.522499999999999,19.985833333333336,-4.4633333333333365
1255,RSI + MACD,IVZ,2010-01-01/2023-01-01,0.3,XLF,10.271666666666667,3.951666666666665,6.320000000000002
1256,RSI + MACD,INVH,2010-01-01/2023-01-01,0.3,XLRE,13.838,11.498000000000001,2.339999999999998
1257,RSI + MACD,IQV,2010-01-01/2023-01-01,0.3,XLV,19.361111111111114,20.732222222222223,-1.3711111111111087
1258,RSI + MACD,IRM,2010-01-01/2023-01-01,0.3,XLRE,19.3925,8.379166666666668,11.01333333333333
1259,RSI + MACD,JBHT,2010-01-01/2023-01-01,0.3,XLI,11.305833333333332,15.412500000000001,-4.106666666666669
1260,RSI + MACD,JKHY,2010-01-01/2023-01-01,0.3,XLF,16.273333333333333,18.59166666666667,-2.318333333333335
1261,RSI + MACD,J,2010-01-01/2023-01-01,0.3,XLI,7.644166666666667,11.414166666666665,-3.769999999999998
1262,RSI + MACD,JNJ,2010-01-01/2023-01-01,0.3,XLV,3.9816666666666674,9.170833333333333,-5.189166666666665
1263,RSI + MACD,JCI,2010-01-01/2023-01-01,0.3,XLI,10.373333333333333,11.881666666666668,-1.5083333333333346
1264,RSI + MACD,JPM,2010-01-01/2023-01-01,0.3,XLF,12.383333333333335,11.621666666666664,0.7616666666666703
1265,RSI + MACD,JNPR,2010-01-01/2023-01-01,0.3,XLK,1.4024999999999996,1.9291666666666671,-0.5266666666666675
1266,RSI + MACD,K,2010-01-01/2023-01-01,0.3,XLP,4.7,2.9041666666666672,1.795833333333333
1267,RSI + MACD,KDP,2010-01-01/2023-01-01,0.3,XLP,8.295,4.605833333333333,3.689166666666667
1268,RSI + MACD,KEY,2010-01-01/2023-01-01,0.3,XLF,13.020000000000001,10.229166666666666,2.7908333333333353
1269,RSI + MACD,KEYS,2010-01-01/2023-01-01,0.3,XLK,23.372500000000002,24.855,-1.4824999999999982
1270,RSI + MACD,KMB,2010-01-01/2023-01-01,0.3,XLP,3.1758333333333333,7.140833333333333,-3.965
1271,RSI + MACD,KIM,2010-01-01/2023-01-01,0.3,XLRE,11.3675,5.639166666666668,5.728333333333332
1272,RSI + MACD,KMI,2010-01-01/2023-01-01,0.3,XLE,2.787272727272727,-2.034545454545455,4.821818181818182
1273,RSI + MACD,KLAC,2010-01-01/2023-01-01,0.3,XLK,23.11833333333333,23.736666666666668,-0.6183333333333394
1274,RSI + MACD,KHC,2010-01-01/2023-01-01,0.3,XLP,1.7557142857142856,-6.15142857142857,7.907142857142856
1275,RSI + MACD,KR,2010-01-01/2023-01-01,0.3,XLP,7.550833333333332,15.784166666666666,-8.233333333333334
1276,RSI + MACD,LHX,2010-01-01/2023-01-01,0.3,XLI,10.093333333333332,15.195000000000002,-5.10166666666667
1277,RSI + MACD,LH,2010-01-01/2023-01-01,0.3,XLV,6.671666666666667,11.066666666666665,-4.394999999999998
1278,RSI + MACD,LRCX,2010-01-01/2023-01-01,0.3,XLK,26.1775,26.77416666666667,-0.5966666666666711
1279,RSI + MACD,LW,2010-01-01/2023-01-01,0.3,XLP,16.78,14.906666666666668,1.873333333333333
1280,RSI + MACD,LVS,2010-01-01/2023-01-01,0.3,XLY,9.766666666666667,4.678333333333334,5.088333333333334
1281,RSI + MACD,LDOS,2010-01-01/2023-01-01,0.3,XLI,11.6425,8.420833333333333,3.2216666666666676
1282,RSI + MACD,LEN,2010-01-01/2023-01-01,0.3,XLY,11.698333333333336,17.105,-5.4066666666666645
1283,RSI + MACD,LNC,2010-01-01/2023-01-01,0.3,XLF,26.68166666666667,10.455833333333333,16.225833333333334
1284,RSI + MACD,LIN,2010-01-01/2023-01-01,0.3,XLB,16.081666666666667,11.838333333333333,4.243333333333334
1285,RSI + MACD,LYV,2010-01-01/2023-01-01,0.3,XLC,17.773333333333337,22.634166666666662,-4.860833333333325
1286,RSI + MACD,LKQ,2010-01-01/2023-01-01,0.3,XLY,15.790833333333337,16.503333333333334,-0.7124999999999968
1287,RSI + MACD,LMT,2010-01-01/2023-01-01,0.3,XLI,11.885,16.32,-4.4350000000000005
1288,RSI + MACD,L,2010-01-01/2023-01-01,0.3,XLF,3.685,4.9558333333333335,-1.2708333333333335
1289,RSI + MACD,LOW,2010-01-01/2023-01-01,0.3,XLY,13.769166666666663,21.006666666666668,-7.237500000000004
1290,RSI + MACD,LYB,2010-01-01/2023-01-01,0.3,XLB,4.963333333333334,15.464999999999996,-10.501666666666662
1291,RSI + MACD,MTB,2010-01-01/2023-01-01,0.3,XLF,14.1825,7.638333333333333,6.5441666666666665
1292,RSI + MACD,MRO,2010-01-01/2023-01-01,0.3,XLE,4.551666666666667,12.5475,-7.995833333333333
1293,RSI + MACD,MPC,2010-01-01/2023-01-01,0.3,XLE,19.110000000000003,21.39,-2.2799999999999976
1294,RSI + MACD,MKTX,2010-01-01/2023-01-01,0.3,XLF,17.703333333333333,31.145833333333332,-13.442499999999999
1295,RSI + MACD,MAR,2010-01-01/2023-01-01,0.3,XLY,12.956666666666665,16.241666666666664,-3.2849999999999984
1296,RSI + MACD,MMC,2010-01-01/2023-01-01,0.3,XLF,9.991666666666667,17.425,-7.433333333333334
1297,RSI + MACD,MLM,2010-01-01/2023-01-01,0.3,XLB,10.294166666666667,13.833333333333334,-3.5391666666666666
1298,RSI + MACD,MAS,2010-01-01/2023-01-01,0.3,XLI,6.350833333333333,14.97833333333333,-8.627499999999998
1299,RSI + MACD,MA,2010-01-01/2023-01-01,0.3,XLF,9.264999999999999,26.24833333333333,-16.983333333333334
1300,RSI + MACD,MTCH,2010-01-01/2023-01-01,0.3,XLC,17.734166666666667,29.08916666666667,-11.355000000000004
1301,RSI + MACD,MKC,2010-01-01/2023-01-01,0.3,XLP,9.909166666666668,13.616666666666667,-3.7074999999999996
1302,RSI + MACD,MCD,2010-01-01/2023-01-01,0.3,XLY,6.913333333333333,11.480833333333337,-4.5675000000000034
1303,RSI + MACD,MCK,2010-01-01/2023-01-01,0.3,XLV,16.445,17.1925,-0.7474999999999987
1304,RSI + MACD,MDT,2010-01-01/2023-01-01,0.3,XLV,9.865833333333333,8.534166666666668,1.3316666666666652
1305,RSI + MACD,MRK,2010-01-01/2023-01-01,0.3,XLV,8.3225,8.8525,-0.5299999999999994
1306,RSI + MACD,META,2010-01-01/2023-01-01,0.3,XLC,21.016,27.000999999999998,-5.984999999999999
1307,RSI + MACD,MET,2010-01-01/2023-01-01,0.3,XLF,19.8075,7.000000000000001,12.807500000000001
1308,RSI + MACD,MTD,2010-01-01/2023-01-01,0.3,XLV,14.310000000000002,23.267500000000002,-8.9575
1309,RSI + MACD,MGM,2010-01-01/2023-01-01,0.3,XLY,8.534166666666666,13.49,-4.955833333333334
1310,RSI + MACD,MCHP,2010-01-01/2023-01-01,0.3,XLK,23.319999999999997,14.944166666666668,8.375833333333329
1311,RSI + MACD,MU,2010-01-01/2023-01-01,0.3,XLK,19.793333333333333,29.943333333333328,-10.149999999999995
1312,RSI + MACD,MSFT,2010-01-01/2023-01-01,0.3,XLK,8.330833333333333,22.24083333333333,-13.909999999999998
1313,RSI + MACD,MAA,2010-01-01/2023-01-01,0.3,XLRE,6.640833333333333,11.085833333333333,-4.445
1314,RSI + MACD,MRNA,2010-01-01/2023-01-01,0.3,XLV,115.5925,128.66750000000002,-13.075000000000017
1315,RSI + MACD,MHK,2010-01-01/2023-01-01,0.3,XLY,8.869166666666665,12.847500000000002,-3.978333333333337
1316,RSI + MACD,MOH,2010-01-01/2023-01-01,0.3,XLV,18.36916666666666,29.073333333333334,-10.704166666666673
1317,RSI + MACD,TAP,2010-01-01/2023-01-01,0.3,XLP,13.809166666666668,3.061666666666666,10.747500000000002
1318,RSI + MACD,MDLZ,2010-01-01/2023-01-01,0.3,XLP,2.6233333333333335,6.854166666666667,-4.230833333333333
1319,RSI + MACD,MPWR,2010-01-01/2023-01-01,0.3,XLK,19.956666666666667,32.41833333333334,-12.46166666666667
1320,RSI + MACD,MNST,2010-01-01/2023-01-01,0.3,XLP,18.4875,25.857500000000005,-7.3700000000000045
1321,RSI + MACD,MCO,2010-01-01/2023-01-01,0.3,XLF,14.835833333333333,24.255,-9.419166666666666
1322,RSI + MACD,MS,2010-01-01/2023-01-01,0.3,XLF,11.223333333333334,14.517499999999998,-3.294166666666664
1323,RSI + MACD,MOS,2010-01-01/2023-01-01,0.3,XLB,11.543333333333331,5.106666666666665,6.4366666666666665
1324,RSI + MACD,MSI,2010-01-01/2023-01-01,0.3,XLK,10.413333333333334,19.320833333333336,-8.907500000000002
1325,RSI + MACD,MSCI,2010-01-01/2023-01-01,0.3,XLF,9.762500000000001,26.728333333333335,-16.965833333333336
1326,RSI + MACD,NDAQ,2010-01-01/2023-01-01,0.3,XLF,8.240833333333333,20.621666666666666,-12.380833333333333
1327,RSI + MACD,NTAP,2010-01-01/2023-01-01,0.3,XLK,5.560833333333335,9.265833333333333,-3.7049999999999983
1328,RSI + MACD,NFLX,2010-01-01/2023-01-01,0.3,XLC,30.359166666666667,42.3225,-11.963333333333331
1329,RSI + MACD,NWL,2010-01-01/2023-01-01,0.3,XLY,1.6308333333333334,5.399166666666669,-3.7683333333333353
1330,RSI + MACD,NEM,2010-01-01/2023-01-01,0.3,XLB,4.4425,3.5149999999999992,0.9275000000000007
1331,RSI + MACD,NWSA,2010-01-01/2023-01-01,0.3,XLC,-0.5422222222222219,4.351111111111109,-4.893333333333331
1332,RSI + MACD,NWS,2010-01-01/2023-01-01,0.3,XLC,4.923333333333334,3.8388888888888903,1.0844444444444434
1333,RSI + MACD,NEE,2010-01-01/2023-01-01,0.3,XLU,15.773333333333332,16.800833333333333,-1.0275000000000016
1334,RSI + MACD,NKE,2010-01-01/2023-01-01,0.3,XLY,12.941666666666668,17.901666666666667,-4.959999999999999
1335,RSI + MACD,NI,2010-01-01/2023-01-01,0.3,XLU,7.631666666666667,14.087499999999999,-6.455833333333332
1336,RSI + MACD,NDSN,2010-01-01/2023-01-01,0.3,XLI,17.885,17.615,0.2700000000000031
1337,RSI + MACD,NSC,2010-01-01/2023-01-01,0.3,XLI,15.491666666666662,14.325000000000001,1.1666666666666607
1338,RSI + MACD,NTRS,2010-01-01/2023-01-01,0.3,XLF,8.7,6.951666666666667,1.7483333333333322
1339,RSI + MACD,NOC,2010-01-01/2023-01-01,0.3,XLI,17.95,20.32916666666667,-2.37916666666667
1340,RSI + MACD,NCLH,2010-01-01/2023-01-01,0.3,XLY,6.265555555555555,-1.0122222222222215,7.277777777777777
1341,RSI + MACD,NRG,2010-01-01/2023-01-01,0.3,XLU,1.0991666666666668,9.830833333333333,-8.731666666666666
1342,RSI + MACD,NUE,2010-01-01/2023-01-01,0.3,XLB,13.389166666666668,13.415833333333333,-0.026666666666665506
1343,RSI + MACD,NVDA,2010-01-01/2023-01-01,0.3,XLK,34.016666666666666,51.90666666666667,-17.890000000000008
1344,RSI + MACD,NVR,2010-01-01/2023-01-01,0.3,XLY,-0.9683333333333334,18.0425,-19.010833333333334
1345,RSI + MACD,NXPI,2010-01-01/2023-01-01,0.3,XLK,21.715,27.510833333333334,-5.795833333333334
1346,RSI + MACD,ORLY,2010-01-01/2023-01-01,0.3,XLY,14.384166666666665,26.0425,-11.658333333333335
1347,RSI + MACD,OXY,2010-01-01/2023-01-01,0.3,XLE,20.080833333333334,5.640000000000001,14.440833333333334
1348,RSI + MACD,ODFL,2010-01-01/2023-01-01,0.3,XLI,5.594166666666666,33.04083333333333,-27.446666666666665
1349,RSI + MACD,OMC,2010-01-01/2023-01-01,0.3,XLC,5.089166666666667,6.255833333333334,-1.166666666666667
1350,RSI + MACD,ON,2010-01-01/2023-01-01,0.3,XLK,14.568333333333333,23.135833333333327,-8.567499999999994
1351,RSI + MACD,OKE,2010-01-01/2023-01-01,0.3,XLE,7.344166666666664,13.780000000000001,-6.4358333333333375
1352,RSI + MACD,ORCL,2010-01-01/2023-01-01,0.3,XLK,10.025833333333333,10.439166666666667,-0.413333333333334
1353,RSI + MACD,OGN,2010-01-01/2023-01-01,0.3,XLV,-5.79,-3.66,-2.13
1354,RSI + MACD,OTIS,2010-01-01/2023-01-01,0.3,XLI,5.954999999999999,14.86,-8.905000000000001
1355,RSI + MACD,PCAR,2010-01-01/2023-01-01,0.3,XLI,8.804166666666669,6.581666666666667,2.222500000000002
1356,RSI + MACD,PKG,2010-01-01/2023-01-01,0.3,XLB,13.433333333333332,17.798333333333336,-4.365000000000004
1357,RSI + MACD,PANW,2010-01-01/2023-01-01,0.3,XLK,42.967999999999996,29.269,13.698999999999998
1358,RSI + MACD,PARA,2010-01-01/2023-01-01,0.3,XLC,8.055,10.739166666666668,-2.684166666666668
1359,RSI + MACD,PH,2010-01-01/2023-01-01,0.3,XLI,25.502499999999994,14.085833333333335,11.416666666666659
1360,RSI + MACD,PAYX,2010-01-01/2023-01-01,0.3,XLI,6.345833333333334,13.239166666666668,-6.8933333333333335
1361,RSI + MACD,PAYC,2010-01-01/2023-01-01,0.3,XLI,20.91375,49.30499999999999,-28.391249999999992
1362,RSI + MACD,PYPL,2010-01-01/2023-01-01,0.3,XLF,18.465714285714284,25.40142857142857,-6.935714285714287
1363,RSI + MACD,PNR,2010-01-01/2023-01-01,0.3,XLI,4.295833333333333,9.185833333333333,-4.89
1364,RSI + MACD,PEP,2010-01-01/2023-01-01,0.3,XLP,6.5,8.650833333333333,-2.150833333333333
1365,RSI + MACD,PFE,2010-01-01/2023-01-01,0.3,XLV,3.3550000000000004,10.428333333333333,-7.073333333333332
1366,RSI + MACD,PCG,2010-01-01/2023-01-01,0.3,XLU,9.713333333333331,-6.06,15.77333333333333
1367,RSI + MACD,PM,2010-01-01/2023-01-01,0.3,XLP,9.786666666666667,6.463333333333334,3.3233333333333333
1368,RSI + MACD,PSX,2010-01-01/2023-01-01,0.3,XLE,11.705000000000002,10.504999999999999,1.2000000000000028
1369,RSI + MACD,PNW,2010-01-01/2023-01-01,0.3,XLU,2.439999999999999,5.918333333333334,-3.478333333333335
1370,RSI + MACD,PXD,2010-01-01/2023-01-01,0.3,XLE,20.951666666666664,15.528333333333334,5.42333333333333
1371,RSI + MACD,PNC,2010-01-01/2023-01-01,0.3,XLF,19.305833333333336,11.125,8.180833333333336
1372,RSI + MACD,POOL,2010-01-01/2023-01-01,0.3,XLY,11.307499999999997,28.412499999999998,-17.105
1373,RSI + MACD,PPG,2010-01-01/2023-01-01,0.3,XLB,16.157499999999995,13.152499999999998,3.0049999999999972
1374,RSI + MACD,PPL,2010-01-01/2023-01-01,0.3,XLU,2.2824999999999998,1.3158333333333334,0.9666666666666663
1375,RSI + MACD,PFG,2010-01-01/2023-01-01,0.3,XLF,18.235833333333336,11.293333333333335,6.942500000000001
1376,RSI + MACD,PG,2010-01-01/2023-01-01,0.3,XLP,6.685833333333334,7.940000000000001,-1.2541666666666673
1377,RSI + MACD,PGR,2010-01-01/2023-01-01,0.3,XLF,11.2025,16.703333333333333,-5.500833333333333
1378,RSI + MACD,PLD,2010-01-01/2023-01-01,0.3,XLRE,12.148333333333333,14.600000000000001,-2.451666666666668
1379,RSI + MACD,PRU,2010-01-01/2023-01-01,0.3,XLF,14.710833333333333,7.226666666666667,7.484166666666667
1380,RSI + MACD,PEG,2010-01-01/2023-01-01,0.3,XLU,7.294166666666666,6.258333333333333,1.0358333333333327
1381,RSI + MACD,PTC,2010-01-01/2023-01-01,0.3,XLK,17.84583333333333,18.526666666666667,-0.6808333333333358
1382,RSI + MACD,PSA,2010-01-01/2023-01-01,0.3,XLRE,11.074999999999998,11.919166666666664,-0.8441666666666663
1383,RSI + MACD,PHM,2010-01-01/2023-01-01,0.3,XLY,10.679166666666667,17.41333333333333,-6.734166666666663
1384,RSI + MACD,QRVO,2010-01-01/2023-01-01,0.3,XLK,16.28857142857143,12.727142857142857,3.561428571428573
1385,RSI + MACD,PWR,2010-01-01/2023-01-01,0.3,XLI,25.415833333333328,20.4475,4.968333333333327
1386,RSI + MACD,QCOM,2010-01-01/2023-01-01,0.3,XLK,20.2025,12.123333333333335,8.079166666666666
1387,RSI + MACD,DGX,2010-01-01/2023-01-01,0.3,XLV,7.510833333333334,8.790833333333333,-1.2799999999999994
1388,RSI + MACD,RL,2010-01-01/2023-01-01,0.3,XLY,9.203333333333331,4.499999999999999,4.703333333333332
1389,RSI + MACD,RJF,2010-01-01/2023-01-01,0.3,XLF,15.894166666666669,17.313333333333333,-1.4191666666666638
1390,RSI + MACD,RTX,2010-01-01/2023-01-01,0.3,XLI,8.765,7.039999999999999,1.7250000000000014
1391,RSI + MACD,O,2010-01-01/2023-01-01,0.3,XLRE,5.0575,7.4075,-2.3499999999999996
1392,RSI + MACD,REG,2010-01-01/2023-01-01,0.3,XLRE,5.786666666666666,5.833333333333333,-0.046666666666666856
1393,RSI + MACD,REGN,2010-01-01/2023-01-01,0.3,XLV,13.1275,39.03916666666667,-25.91166666666667
1394,RSI + MACD,RF,2010-01-01/2023-01-01,0.3,XLF,20.19,12.877499999999998,7.3125000000000036
1395,RSI + MACD,RSG,2010-01-01/2023-01-01,0.3,XLI,9.315,13.737499999999999,-4.422499999999999
1396,RSI + MACD,RMD,2010-01-01/2023-01-01,0.3,XLV,9.648333333333333,19.02,-9.371666666666666
1397,RSI + MACD,RVTY,2010-01-01/2023-01-01,0.3,XLV,20.455000000000002,17.891666666666666,2.563333333333336
1398,RSI + MACD,RHI,2010-01-01/2023-01-01,0.3,XLI,10.766666666666667,13.196666666666665,-2.429999999999998
1399,RSI + MACD,ROK,2010-01-01/2023-01-01,0.3,XLI,4.1674999999999995,14.51,-10.342500000000001
1400,RSI + MACD,ROL,2010-01-01/2023-01-01,0.3,XLI,11.548333333333334,19.488333333333333,-7.9399999999999995
1401,RSI + MACD,ROP,2010-01-01/2023-01-01,0.3,XLK,13.271666666666667,17.92666666666667,-4.655000000000003
1402,RSI + MACD,ROST,2010-01-01/2023-01-01,0.3,XLY,14.879166666666668,19.131666666666668,-4.2524999999999995
1403,RSI + MACD,RCL,2010-01-01/2023-01-01,0.3,XLY,18.6375,9.635833333333334,9.001666666666665
1404,RSI + MACD,SPGI,2010-01-01/2023-01-01,0.3,XLF,9.263333333333334,22.860833333333332,-13.597499999999998
1405,RSI + MACD,CRM,2010-01-01/2023-01-01,0.3,XLK,22.2475,19.638333333333332,2.609166666666667
1406,RSI + MACD,SBAC,2010-01-01/2023-01-01,0.3,XLRE,11.523333333333333,20.883333333333336,-9.360000000000003
1407,RSI + MACD,SLB,2010-01-01/2023-01-01,0.3,XLE,-1.4000000000000001,0.28250000000000003,-1.6825
1408,RSI + MACD,STX,2010-01-01/2023-01-01,0.3,XLK,28.625,19.5525,9.072500000000002
1409,RSI + MACD,SEE,2010-01-01/2023-01-01,0.3,XLB,13.581666666666665,11.1325,2.449166666666665
1410,RSI + MACD,SRE,2010-01-01/2023-01-01,0.3,XLU,6.673333333333335,10.323333333333332,-3.6499999999999977
1411,RSI + MACD,NOW,2010-01-01/2023-01-01,0.3,XLK,19.602000000000004,33.997,-14.394999999999996
1412,RSI + MACD,SHW,2010-01-01/2023-01-01,0.3,XLB,9.279166666666667,22.8075,-13.528333333333334
1413,RSI + MACD,SPG,2010-01-01/2023-01-01,0.3,XLRE,5.25,6.551666666666667,-1.3016666666666667
1414,RSI + MACD,SWKS,2010-01-01/2023-01-01,0.3,XLK,15.927500000000002,22.860833333333332,-6.93333333333333
1415,RSI + MACD,SJM,2010-01-01/2023-01-01,0.3,XLP,5.0649999999999995,7.632499999999999,-2.5675
1416,RSI + MACD,SNA,2010-01-01/2023-01-01,0.3,XLI,10.765833333333333,15.125,-4.359166666666667
1417,RSI + MACD,SEDG,2010-01-01/2023-01-01,0.3,XLK,69.91714285714285,52.07714285714286,17.83999999999999
1418,RSI + MACD,SO,2010-01-01/2023-01-01,0.3,XLU,-0.2825000000000002,6.391666666666667,-6.674166666666666
1419,RSI + MACD,LUV,2010-01-01/2023-01-01,0.3,XLI,11.374999999999998,15.660833333333331,-4.285833333333333
1420,RSI + MACD,SWK,2010-01-01/2023-01-01,0.3,XLI,9.5,7.524166666666669,1.9758333333333313
1421,RSI + MACD,SBUX,2010-01-01/2023-01-01,0.3,XLY,6.34,19.112499999999997,-12.772499999999997
1422,RSI + MACD,STT,2010-01-01/2023-01-01,0.3,XLF,15.45833333333333,7.223333333333334,8.234999999999996
1423,RSI + MACD,STLD,2010-01-01/2023-01-01,0.3,XLB,10.7425,18.565,-7.822500000000002
1424,RSI + MACD,STE,2010-01-01/2023-01-01,0.3,XLV,14.714999999999998,17.53083333333333,-2.815833333333332
1425,RSI + MACD,SYK,2010-01-01/2023-01-01,0.3,XLV,10.546666666666669,13.924166666666666,-3.3774999999999977
1426,RSI + MACD,SYF,2010-01-01/2023-01-01,0.3,XLF,10.78625,7.321250000000002,3.464999999999999
1427,RSI + MACD,SNPS,2010-01-01/2023-01-01,0.3,XLK,15.735000000000001,25.287499999999998,-9.552499999999997
1428,RSI + MACD,SYY,2010-01-01/2023-01-01,0.3,XLP,9.700833333333334,9.544166666666666,0.15666666666666806
1429,RSI + MACD,TMUS,2010-01-01/2023-01-01,0.3,XLC,13.297500000000001,20.264166666666664,-6.966666666666663
1430,RSI + MACD,TROW,2010-01-01/2023-01-01,0.3,XLF,10.459166666666667,9.7125,0.7466666666666661
1431,RSI + MACD,TTWO,2010-01-01/2023-01-01,0.3,XLC,14.664166666666668,27.427500000000006,-12.763333333333337
1432,RSI + MACD,TPR,2010-01-01/2023-01-01,0.3,XLY,-0.6983333333333338,4.1741666666666655,-4.8725
1433,RSI + MACD,TRGP,2010-01-01/2023-01-01,0.3,XLE,-1.5458333333333325,18.319166666666668,-19.865000000000002
1434,RSI + MACD,TGT,2010-01-01/2023-01-01,0.3,XLP,16.492499999999996,13.5375,2.9549999999999965
1435,RSI + MACD,TEL,2010-01-01/2023-01-01,0.3,XLK,3.628333333333334,14.784166666666666,-11.155833333333332
1436,RSI + MACD,TDY,2010-01-01/2023-01-01,0.3,XLK,12.832500000000001,22.135,-9.3025
1437,RSI + MACD,TFX,2010-01-01/2023-01-01,0.3,XLV,13.849166666666667,15.248333333333333,-1.399166666666666
1438,RSI + MACD,TER,2010-01-01/2023-01-01,0.3,XLK,22.479166666666668,22.999166666666667,-0.5199999999999996
1439,RSI + MACD,TSLA,2010-01-01/2023-01-01,0.3,XLY,21.950833333333335,84.30499999999999,-62.35416666666666
1440,RSI + MACD,TXN,2010-01-01/2023-01-01,0.3,XLK,12.917499999999999,17.64583333333333,-4.72833333333333
1441,RSI + MACD,TXT,2010-01-01/2023-01-01,0.3,XLI,10.149166666666668,13.0675,-2.918333333333333
1442,RSI + MACD,TMO,2010-01-01/2023-01-01,0.3,XLV,13.174166666666666,23.208333333333332,-10.034166666666666
1443,RSI + MACD,TJX,2010-01-01/2023-01-01,0.3,XLY,17.794999999999998,17.19,0.6049999999999969
1444,RSI + MACD,TSCO,2010-01-01/2023-01-01,0.3,XLY,10.875,25.761666666666667,-14.886666666666667
1445,RSI + MACD,TT,2010-01-01/2023-01-01,0.3,XLI,13.51,18.705833333333327,-5.1958333333333275
1446,RSI + MACD,TDG,2010-01-01/2023-01-01,0.3,XLI,18.160833333333333,22.92916666666667,-4.768333333333338
1447,RSI + MACD,TRV,2010-01-01/2023-01-01,0.3,XLF,7.747500000000001,11.064999999999998,-3.3174999999999963
1448,RSI + MACD,TRMB,2010-01-01/2023-01-01,0.3,XLK,26.12333333333333,15.8425,10.280833333333332
